transaction_amount,transaction_frequency,time_since_last_transaction,unusual_location,fraud
3662.67954239605,11.209263014757328,21.21715902940196,0.9816972171067753,1.0
2015.6888406287383,90.3527377612771,4.57617128742784,0.780084091730921,1.0
3662.6497696389115,51.01998487233786,17.288650805004394,0.022123551528997254,0.0
2997.3058361432127,82.81928914466643,18.201451391485676,0.32361021914954125,0.0
788.5330158077583,32.68491050203056,12.72392013907158,0.48864319040466575,0.0
4282.972280084281,89.65679962112385,22.093327068741687,0.9684112310165459,1.0
299.8372247193153,39.53096619468215,28.031010443070446,0.6832953766065052,0.0
4332.218967416927,2.0729274965495375,27.76705538720329,0.44590270637674834,0.0
2105.934064820717,90.6328156655071,13.525181142123962,0.5261289396430119,1.0
3543.282163202267,10.037381001827223,3.397141375222658,0.9971245001577111,0.0
4237.2013481936965,32.61205012145108,29.54523596887004,0.7093966595370806,1.0
4849.850162288351,95.05613473802968,25.166942593378025,0.4513870243296755,0.0
4163.888777594105,95.11010754681806,3.739880436098005,0.16362382119166918,0.0
1069.572162284598,57.770350924205324,27.62525647852117,0.7948095487499294,0.0
2607.4416804957123,63.55188400481013,26.096890861863848,0.6300788954810256,1.0
4874.22044035814,45.39610667585366,15.565141713782163,0.8654104824903649,1.0
1528.1687923680931,30.02786639810839,17.738263072347877,0.0823810456158427,0.0
3103.8222539062535,33.53778999162168,11.970081116103907,0.9906485452486233,1.0
2980.794849014237,67.5793271516268,1.64284916466094,0.6282650312221238,1.0
1463.233409588229,75.48507841433032,10.055917249377028,0.2732595269982093,0.0
3063.1459446646736,79.366325328859,24.085603457940344,0.9508635622504104,0.0
2446.664150997334,79.17219613666083,0.13896069013808576,0.8270873007370372,1.0
2916.8126464706447,10.029404201820347,10.004975150734325,0.5990488163798701,1.0
4629.952285484602,49.94761016555557,11.9450608077283,0.782665127285805,1.0
2285.7892212430093,6.698317241647784,16.121868088137685,0.4197273169261223,0.0
3928.028047351138,55.40335935004982,27.595668492382813,0.6385259476640855,0.0
1006.372172970215,44.71151963596432,10.390379830978837,0.3975943979627943,0.0
2576.029847683922,88.88271409307168,10.40859605688683,0.27421520234867003,0.0
2966.148698621592,35.74058624265579,22.125037443292452,0.9839776479598282,0.0
241.78755947278864,12.58963462633298,13.566538226694215,0.409334006315043,0.0
3041.6488109881775,15.15617652323075,6.738144688199458,0.8940992036791344,0.0
4989.003012881742,76.38955254002975,13.573185483980803,0.731966243344168,1.0
3104.928591520545,62.203588268309844,4.225710611393996,0.9860026648157685,1.0
4744.9388308941325,11.011144936156235,5.291609595186699,0.03113408288451136,0.0
3345.8318928636277,9.326573805384745,14.951033182184393,0.8042636363482333,1.0
4043.902767101141,70.39594401445288,12.567763485136437,0.36852634372376114,0.0
4166.2128146082105,8.203537630055159,27.445377032043,0.6747531860434094,1.0
497.3838488918555,82.36414586974527,10.871816973498994,0.47320990669155716,0.0
4658.587341395223,70.91798048849313,17.417650508341303,0.5570478924439667,1.0
2206.3609437606106,9.053529283548077,18.96792863758591,0.18552551570312115,0.0
3779.1330025603525,9.398933694434,0.3928336976500091,0.5756234143674672,1.0
2480.932781455238,98.67731827161637,19.906121160501318,0.7765968527917417,0.0
181.5987203649398,38.05280877985591,5.341079006092543,0.770921844644052,0.0
3174.577094533488,37.6935725596222,28.832109524083656,0.6126584649756175,1.0
3237.8655225458715,81.46715715849275,4.459881832593389,0.625483330670149,1.0
4086.8544394904206,94.777609161002,12.438723711810711,0.9253080289205688,1.0
2009.6547908128362,98.61410531846421,2.5604900423593158,0.7806113941412625,1.0
2605.139425677276,75.58444034063523,29.906227555378422,0.032526179491251916,0.0
2738.0842939229656,38.24969896756066,15.065850309937277,0.9208478478156868,0.0
932.42373307238,9.266570953168207,17.861550519601312,0.616650314520738,0.0
4848.227292545147,77.93754467681624,2.012294321652824,0.7965372909761763,0.0
3877.9127885719618,56.2820207238447,22.498814111975335,0.4815223515125501,0.0
3858.768012379522,42.99797891545065,6.2971677928675724,0.7616954556871832,1.0
3066.479031324072,90.72908412437886,26.941628683221413,0.5573844359346087,1.0
2993.520894267315,12.008550748308982,6.1541892144602155,0.6855652872289714,0.0
4610.152432765353,49.769885324795055,5.720631619909997,0.4303058948994627,0.0
4382.591993831253,2.1240108319744877,1.0964900354428464,0.9300698466747175,1.0
987.9544834715346,47.3974035574185,14.162008353299978,0.4915945467414369,0.0
2278.9719194693967,6.574024292501898,16.945233997878493,0.8614071516042419,1.0
1633.398350508689,12.76297371053912,1.971259182850571,0.5819714019143988,0.0
3764.6068008451716,12.635098430933382,23.26582850085032,0.5338341809500008,1.0
1364.0316685517405,65.27181990949029,13.598665042440828,0.7975591006371882,0.0
4145.400170668127,74.85844304727691,15.731708079827401,0.31036195892357377,0.0
1790.1991002010104,58.7535077446188,13.222882408146845,0.4552201490818012,0.0
1411.86320334003,96.25508229897964,12.02289182625978,0.011620539908100636,0.0
2718.05345495966,38.112187372846705,16.789209939246536,0.07244688779455888,0.0
713.2118826240657,29.285496541904212,4.657207377921376,0.3924935564066848,0.0
4012.962933962658,86.99131369075657,5.457843914858134,0.4799388347171235,0.0
382.0077119620564,23.135988013425813,25.85356863040552,0.6000205481193037,0.0
4934.565813636581,96.35903140462052,28.38346386400898,0.29166257870930323,0.0
3442.918669658371,2.203292994291818,11.199279488392587,0.8539175486148843,1.0
3926.976577715682,97.01800384405627,8.122340194306613,0.771769108671323,1.0
37.55536444677597,5.272831283107035,19.319986297170473,0.7798509888933498,0.0
2194.560783448905,89.22316825610903,12.262025132942892,0.5408626728733892,1.0
3739.951362284394,53.24240979954369,0.7615906698103458,0.7291503207643282,1.0
3684.4537638785714,99.30351481581073,4.684577920985711,0.7423481435650234,1.0
3858.6390299628692,8.305859908804488,21.479166865421927,0.24204501586252747,0.0
3681.980283248513,55.831574155730756,19.76771825730454,0.5828872700816379,1.0
1798.7439854359204,96.9609510262908,0.8128797751045047,0.14249554290151323,0.0
588.1866070303972,52.78668657284473,6.6591648579884835,0.49888815345135606,0.0
4316.886095119212,63.31046517539099,6.932243897642142,0.6181557343181191,0.0
3120.257652869514,69.8791202094771,20.15678230796185,0.702464970544104,0.0
1661.1811440147194,45.99956541200955,0.5913161326309246,0.5596486834869141,0.0
327.1561679272579,63.12824992832228,3.123257459537215,0.00977084741918366,0.0
3810.4629997893644,58.84711688038692,23.99748256119568,0.9728490735001412,1.0
1632.6647769134677,90.2146430386079,5.356339861630008,0.5177116433847114,0.0
3650.73482990694,5.4991916538043295,19.58238323555624,0.08786649914483335,0.0
3191.4117820625133,28.815355769630802,7.145483431401796,0.35062693120918076,0.0
4029.4038116790866,95.09073692357931,2.983241782780355,0.924987685740331,1.0
4414.96699904231,89.13611460520072,7.295165729983623,0.8345111686645541,1.0
2809.462160384643,46.110018525785584,21.668007955669776,0.7311477805003036,1.0
3569.091488242745,62.39312718235214,25.67089404318857,0.13271575404306035,0.0
4475.148230540186,28.460737115132137,24.906595937009747,0.7058827707922543,1.0
2810.7732158717863,19.62399481265237,11.915505888553644,0.6894649691372657,0.0
3857.126227973259,46.906142089058235,20.042554097119385,0.8005866991090829,0.0
2474.04002585831,35.981870574579226,6.149528862474629,0.2001502442448101,0.0
2618.4368186161505,58.78195507323633,8.794431907830397,0.16748258225906976,0.0
3494.767046790361,8.695729059533498,26.890074555633593,0.8254867335754771,1.0
136.84144245303497,97.46508595895048,0.39005770532208106,0.6364302495436367,0.0
2231.1748374029935,98.63486370348069,2.5652559256340424,0.7727159347034527,1.0
166.8316365768039,70.11800968795477,6.23658765438082,0.03158614482564204,0.0
3185.687952206264,54.073540268067916,0.7959661162145915,0.9362122462436898,0.0
1578.6363455708702,31.643234012346447,5.443063052693919,0.05197128365147241,0.0
2547.767748911867,81.56570695098792,17.491246829090766,0.5412963353010705,0.0
4538.756704891204,68.78838608283405,12.642736517774939,0.7090605194509164,0.0
1253.968223452886,17.099076995144237,26.780151332309245,0.8709691237460856,0.0
2175.6527877319377,91.1817912648904,24.523306852153226,0.5311365529409429,1.0
3002.7149560881826,82.43118704939373,10.25452055093628,0.7562513243851658,1.0
1151.7028458031962,95.03019141590048,7.782703002938774,0.33945019254280606,0.0
394.12975004567704,72.84623133044764,11.390772245018008,0.8148251137465122,0.0
1455.8597500397025,61.72810439764319,17.708848275444232,0.08011484638467514,0.0
814.4942233974821,42.40606059277127,8.041909224686288,0.8948166560605276,0.0
4649.191285189439,93.34011985204731,18.72446723547402,0.5475923761537362,0.0
4042.5206940264407,86.74032506054043,12.282349565737213,0.8172977699624937,0.0
3170.684744987013,5.476648340512751,16.561415425559407,0.45231828451830014,0.0
4358.588345036711,3.6103304752279484,13.0837958740595,0.643577695196525,0.0
4020.3236637265813,38.26987332092691,8.83397278625753,0.5264026609361132,0.0
940.9845938413189,81.24477974740145,28.453599208864702,0.7315895217553319,0.0
4354.690931334402,98.7403368021795,22.908173824792826,0.9032018086164197,1.0
2701.317787159097,15.89127221924929,4.203395272993577,0.0603520839905638,0.0
4039.126374268672,59.818940819861375,26.054039276937385,0.24710323401014644,0.0
4123.042804222747,38.70819480647113,14.62293594748541,0.729619938798479,1.0
4365.844894017219,97.02152538364572,26.83656680682274,0.5259782887771343,1.0
559.159103393107,84.36977339043516,23.995657678419455,0.21921398735804432,0.0
3551.807169324828,83.99454176640265,12.756405134077003,0.8931390996920165,1.0
3320.5969938664716,47.40062281970206,0.674079249603522,0.6006818910679872,1.0
2442.3575801188517,42.067130731428854,8.060320781548382,0.6293104174440194,1.0
4305.045610449154,28.06730012113992,16.249026439826007,0.7896985071424791,0.0
44.69113135064161,6.581174168441784,19.00434659478442,0.6587077755008761,0.0
2558.629039862053,86.60751524925027,7.736630562996068,0.498195716453139,0.0
2092.880905712407,81.47719990387768,4.180682222184724,0.5553635509376312,0.0
1118.317974248944,99.97204965532693,25.047907103978975,0.7192017782722638,0.0
608.1281829950772,99.66704687031664,29.532065421106562,0.22845474133129873,0.0
1694.6997053041034,55.987738854660115,15.770705469080575,0.9963339160567419,0.0
4715.11942252347,77.12975410287054,5.150378575449105,0.9747931621467831,0.0
1622.7826307835685,94.53180725836037,8.169219795581068,0.6503256863469369,0.0
2598.7652024993968,85.11509167706373,0.551720296424002,0.19954245092914513,0.0
3518.0646048869376,25.48746207257657,27.42896419681497,0.6802282424312913,0.0
1824.5117158726769,45.603869395699256,3.532532486704234,0.07219840897917584,0.0
2984.5782608279346,13.786782099998003,17.295494265427607,0.582353176716148,1.0
4812.612001761135,95.45105169861351,8.22165662061618,0.2576828885112137,0.0
1266.393656168567,61.011288810637126,16.6253400754738,0.4626229567393163,0.0
2491.2700444030033,23.63563774484281,19.542611650555926,0.8682725054083805,0.0
1511.3827659856806,67.49836775617982,24.892254111216047,0.727169069766308,0.0
1431.3540669435633,62.19469580533169,6.1926381528180965,0.742706521199981,0.0
194.06586729911865,36.45810908525121,0.32987485975441433,0.42549333444807536,0.0
3302.0580985216257,12.242201627763272,4.106568902064218,0.6651075324357487,1.0
2265.801289038852,67.48574636368716,27.000559255443154,0.8783757528443175,1.0
266.8789687374469,52.510462389475535,26.216702326875456,0.9876495637360578,0.0
1400.445856540691,77.45952078182829,17.922393065109247,0.04010919141248248,0.0
4542.246770973602,52.49618661008734,18.0155058130096,0.8670314961224486,0.0
2661.835858133634,85.36596853153547,19.951100236387664,0.7596929297519687,1.0
3794.6758821912163,55.63877703867407,5.261138358703487,0.6024406370753563,1.0
2452.3692737850392,56.53285918200324,27.432358377748795,0.7252576604151365,0.0
4928.395766011898,87.78870666317616,12.563115746762193,0.48666894142470285,0.0
1217.855804842387,40.94480375502731,11.494155847484924,0.8734232380816606,0.0
3363.956381555334,14.267507616613432,15.567531158485126,0.9007018640112585,0.0
3810.4818804903007,3.849484955020558,1.4089790032516514,0.4217209268734554,0.0
1195.8113445220743,75.75858831168829,4.988501062682382,0.2768277972350516,0.0
3643.7995795731795,62.410645583993,22.141008492791112,0.5923503285933622,0.0
1845.2378322690736,70.70389704182314,2.483960037753794,0.912363345616691,0.0
4206.989342717569,22.083451989382162,18.094563283991647,0.9389150390760204,1.0
3171.3132566968648,14.500776083090207,7.360473290439629,0.6229665835634828,0.0
2683.5156735330447,2.439921901120311,11.678868421259295,0.6315602200925206,0.0
4995.042534178849,35.7081683218531,8.660812103120996,0.9397909274757645,1.0
4178.159452990298,59.40185099860867,10.670181493948474,0.1315676851272598,0.0
1610.692524208962,39.832160464873496,21.571377155527365,0.7158249646820886,0.0
940.7273668952727,44.31001728034918,8.913651468695251,0.909032520665641,0.0
213.46795635827195,90.5117107548811,16.992139208906917,0.17968310887024197,0.0
4799.339994030674,35.47729123530674,14.28151206597299,0.9352892125230035,1.0
3927.6955986055746,51.88495942682127,19.910134960879443,0.6193981056907696,1.0
92.7732663500022,78.58164826137316,28.10489217974274,0.18097695270948977,0.0
2565.344360913412,40.25773544980574,21.97716291630751,0.8543850933695791,0.0
3263.744159882216,62.58658332255948,6.448211357722703,0.725619672090494,1.0
3908.5320941246982,86.37400716592778,0.9354940518385402,0.9924948280704375,1.0
4356.954854240696,95.00254174210657,7.867921328994752,0.8860062381549951,1.0
3457.779313131305,15.560274611974755,17.852337921007646,0.4453052550026655,0.0
1939.8093780396816,92.73217489098795,1.5427744045275105,0.5148173539296902,0.0
2355.008572770162,49.71951301487428,14.89098741603709,0.5135837106127799,1.0
696.2295112885063,26.566194441596878,17.905285467506676,0.5929508514349274,0.0
1711.92109174079,46.45443986758787,10.027316724508825,0.16352387258502277,0.0
3229.714669088865,98.02322495326223,23.12736611237466,0.5326022956302461,1.0
4624.221155210028,49.76919130529409,3.1979475940131543,0.9694123223352875,0.0
4519.406856906851,33.54640941846331,2.254133452074263,0.7319656884061664,1.0
1297.1287222986264,63.70668457735585,21.8456626861081,0.6567366645412922,0.0
3151.498855799132,24.774416259041114,14.864739486185954,0.9546101029307801,1.0
3715.6168136815595,8.510469482757728,20.65207189283208,0.7693508989763571,1.0
2780.452049881317,13.759092469154274,13.044820158112387,0.13087366071834983,0.0
2652.9563859964724,13.67653805681947,7.392060997173204,0.9698210450785447,0.0
1216.842931593254,16.03836665771714,24.573069530225993,0.45378954138363925,0.0
474.58281135143704,14.743890092291604,23.982476369069378,0.23605046334646396,0.0
3763.3080825865945,64.44659973551825,20.840894125632804,0.7489062540171452,1.0
4503.086105245019,19.006128355515337,8.164354116898881,0.16975790508754074,0.0
2553.4287594009184,35.221061049062456,17.706920006072615,0.5527368499783153,1.0
1701.7586573330163,89.78205258069517,10.829216908200804,0.3370031764312863,0.0
1752.555777317178,47.92220238602436,2.7474621997990245,0.8288833658826095,0.0
3632.5188375624944,67.0882161135817,27.519407263867283,0.43088752366180594,0.0
4486.58019716336,18.059667248961354,4.104558927568842,0.2487142725876299,0.0
4436.561257082935,20.036612862058405,28.50712061462407,0.61714498660403,0.0
3901.578973829543,5.045993010381407,13.380173188738672,0.7067772168854458,0.0
3213.737914309896,17.72457124414429,5.553987865158589,0.16704190790094986,0.0
3086.706324956865,28.580443564163904,16.257028421350743,0.828390052362147,1.0
816.5272833321227,18.524037943397936,26.18837507629225,0.03667142693354297,0.0
4493.7854007501255,9.781550841948505,21.966746592286835,0.7364020150656405,0.0
3036.081007701354,12.94295123895948,24.196834435843492,0.6638045276218051,0.0
55.89328756698194,46.61709803523985,19.763501001321522,0.4746308757498139,0.0
516.3429989015002,21.427038122173457,20.768296935535574,0.8441704489691971,0.0
3320.8738278491983,37.06271624375947,25.47586954695958,0.8056701529500532,0.0
35.25730339263124,50.83830981463083,7.490040265775578,0.5853543643967521,0.0
812.4321765733183,69.34908803430716,14.682748909294215,0.8682712805132586,0.0
2748.1816089392646,4.891901844268794,6.636283254588067,0.20584121003676825,0.0
3462.5570364865393,80.14162949199522,29.63004023989941,0.11191961939772788,0.0
3003.5338662257964,63.16213855959987,28.321780190598396,0.9110515803001127,1.0
1129.1038542081933,9.094144162938319,1.182804341055177,0.05708685608931485,0.0
3563.774314524204,87.48428378657094,21.167255175470654,0.531169528001032,0.0
1193.8729466090324,92.16636765264951,27.757449522469976,0.9366056922949615,0.0
1633.744493814746,7.046718025631511,5.417260353820006,0.03934354066850965,0.0
2078.5901255961944,28.41088716657317,17.038356916578884,0.6902100037537812,1.0
2072.5752916740657,80.81392669951308,27.464648927641257,0.8878059254626638,1.0
4247.624818365948,75.07770934798218,1.0183793575739652,0.9338750175279049,0.0
3291.488332578713,19.267580916281354,20.922608017405196,0.3161561049767505,0.0
4495.09113102732,21.72558301033432,8.920470221176522,0.9822383269504058,1.0
2819.212429918437,37.67673817634682,27.73188586129591,0.6018832295638445,1.0
