x1,x2
6.180999144550795,5.617147829864615
0.7581358702226939,0.737661436424432
-0.5007125964819777,0.4757184242542731
-0.15377032148625835,0.24997880005822248
5.600361736241414,4.888043029025601
3.9393662564610135,5.956811987211167
4.252665699432184,4.900334360485094
4.497089045123294,4.8505869938017065
-0.682277169159125,0.5509592226197164
0.4379671434355043,-0.6000102894913978
0.0035794196497226224,-0.16421099336260284
4.9238678960802,5.281198205469259
4.807463811993849,3.3886551846850907
-0.2744757071925103,-1.024460463692483
5.196694307414523,4.564110336125585
5.382968166819026,4.858465143296274
-0.3397544834803724,0.057311897570425784
-0.08095379767176837,-0.21077258691250214
4.07583675508555,6.282021136098048
-0.5112566422019956,0.15152101270738239
3.5132729929831354,4.631971484823468
5.226916446741909,4.908899861942621
0.3996233574852169,0.7948959481264192
0.06795428454362827,0.6780514933730224
-0.7496247486427786,0.3377306906702297
0.7216996657471656,0.651896083381339
-0.32244713967185124,0.739985558353241
5.665296686730235,4.596167441036318
4.086871349646603,5.468770784181027
-0.4211946285605778,1.2965947291562563
6.485509337908843,5.722725682385803
-0.05040708510623369,0.7024730285244168
4.919822108323167,5.8664714183814235
-0.8339124480418539,0.45958752604368075
0.6678012344452415,0.4559738759140586
4.910457685963463,4.331121691579702
4.42724552173657,6.464671092979822
4.691968859312111,5.091518404100264
0.5537223629301328,-0.6365712183563172
0.1212266480958274,0.2697221658101857
1.620260996671456,-1.3070856348142235
-0.9643685575699636,-0.6564775279405859
5.2499108401755334,4.514963283317542
5.740897140794711,3.76888235950382
5.629719912803275,5.215109664613626
4.986688654468118,4.298229444753534
4.424445723103498,5.170581048044339
4.4121947104734565,4.5804251481891844
5.436883871936509,5.439841856484996
-0.13465267534678577,0.2110831396335287
-0.5659455220252313,-0.35122993050917556
3.9364410238321907,4.661036148993624
1.3203301308473712,0.12220446898228726
-0.6226601007378663,-0.5710671994758068
4.985368884225096,5.082129168316148
4.847623157740946,5.769143796391033
5.610624445704475,5.128339404016846
0.8110169053051828,-0.5744776228461973
0.4533819766704847,1.0661208994856177
-0.37083214263692715,0.35928720317934926
0.047269743281546685,-0.9973237303494197
5.403589874139037,5.2178751081804755
0.1592219542228906,0.9149999279976996
-0.3125604664469147,0.5994791560264305
4.587444670139052,5.5947214679147175
-1.2074424827591228,-0.3936012704686809
-0.17177168120200934,-0.5276153150502426
5.01715712198126,5.348598803871814
-1.343139850709329,-0.018559712814451814
-0.2399001615687386,-0.5615940884551331
6.507227720258089,4.462856705978365
3.5527905299720866,4.937615972341048
4.422151962245242,4.775029910842904
4.9914272590071596,4.371921939959918
-0.8658654976146574,-0.9243196291589933
2.731112861951649,4.282928651065998
3.986340960951873,4.014775357936411
6.151477399450899,4.825674772310535
4.468607136912412,5.105275650533345
0.19368355953101332,0.5790282743252166
4.640293157864314,4.258550534677734
-0.053971196589872934,0.2388063823716507
0.042161146958718504,1.7242694787397002
4.612445486256973,4.161485475187806
0.35349109528632,0.606028635919085
3.807632292451392,4.9611166107723665
-0.4738454002141711,0.4281734021886075
7.155216565918666,5.7837024380042035
-0.5874522662558469,-0.2164486630958502
-0.3324617178126693,-0.4573304628015983
5.079462141675874,5.4634914721647325
5.0530631907356085,4.525986801941522
-1.417599810660325,0.13051802033859936
-0.6187002053407931,0.10760757416186953
0.16937359009622388,-1.3392961712604585
-0.7436125996082734,0.3315147014446271
6.05164993646722,5.051866346293843
4.3711097300561494,5.344343420054554
4.295787832950209,4.150067971048587
5.084206942198329,5.360107183841125
0.044996013366823934,-0.7544213445505142
-0.11289999816620638,0.28283559977017686
5.886837804430636,4.504631374066854
4.811415215888809,5.5022795790571735
-0.22068847124824192,0.5312784543452872
5.217635295918603,6.032749351864687
0.24053280269792296,-1.2341281087539138
5.429916690030398,5.530255397033113
-0.42044708294316346,-0.20418562485529373
5.810677611450047,5.554163885774055
-1.0349653932571992,-0.503890945876296
0.14986562089114278,-0.8720171450983916
5.577791444291621,5.569456745200447
-0.99075951943529,-0.2944517259357513
-0.7744344818042197,-0.8373446368564695
5.003670589802728,5.0328864156353195
0.36052468704606183,0.3596501656385461
0.060932947766719855,-0.20930514532610722
5.225902992236662,4.420938339513374
4.893750433475092,5.411822044539203
0.5757814384722323,-0.8545905549797155
1.2358179681967678,0.28348719767266883
1.0345258313190613,-0.36278915279155316
4.5473989810302315,4.242916397469924
0.009101324314534913,1.0174738540101218
4.324553577593927,5.480236021998907
5.91383516500803,5.014702689142931
3.883900638843943,4.580437483932359
5.171476599776106,4.645139777240209
-0.8402074849390433,-0.23415086508866384
0.6743632904710253,0.2889466488555488
3.800805829636386,5.947710661915789
4.854314424749908,4.6548993457388175
0.23188440198249474,0.6828815889856514
5.4981304146622225,4.212750535713491
-0.8056955041956119,0.26298861284197034
0.3605333804142335,2.6969120434583047
1.0259541382450879,-0.15804341034057495
-1.125238264192859,0.12924370097261295
-0.15642394972809562,0.49980034586446437
5.477367079906474,4.7828132703845805
0.7999759701605144,0.5263531228807419
4.994419151078368,6.035960897223018
5.268845814257515,4.977113676334135
5.054157815353332,4.3971010590702155
0.2531452175333439,-0.45158382822358695
0.17534499524211355,0.24251374664788297
5.256618772267794,4.3420841495708515
-0.46325052533787153,0.5967033343573568
0.03190028793266965,-0.4561202433240719
0.20515073130907685,-0.5000459926184574
3.9261200804850644,5.8943737753289565
-0.548277304635366,-0.22544306134397288
0.20728419394520323,0.1827386905259225
4.309991767565119,5.352832560862491
6.085806382865766,5.080972244005001
5.483100794197779,4.719145669679914
6.1400308818999045,4.033928979249576
6.493123362259387,3.633538540334249
-0.7089817842340966,0.2199731328166917
-0.009448057316553744,-0.7403976502691302
0.18191795597389646,0.5472760102441172
0.25045115224379827,0.39254916845776405
0.41079996566018917,1.533318938066985
0.06975595556134885,-0.35243295788133944
0.5754421119961429,1.327755087857763
5.289052017992937,4.605392813037218
5.682583813392426,4.897059832948503
-0.38106790716762784,0.07764581279690626
5.31067359970236,5.542243837400536
4.312943944266435,5.32347243198429
4.419703492354549,4.607873271862121
-0.32863207015446644,0.37979203051017524
-0.6356168528648476,-0.988612590934704
4.171719041133958,3.5725374755679296
5.0678971754949025,5.41660991780584
-0.16390736230633518,-0.16389586986442636
-0.47601730510494356,0.16257758801270247
0.040746102912199926,-0.8000792084814361
5.139341786901429,4.579848185988844
4.117381231965468,5.642503362938343
-0.025078227376966074,1.0952505590698043
-1.8338215728628209,0.5753317530626566
4.273927691971481,4.866762925341474
6.1102117713017465,4.1335291508212055
-0.18525978326656925,1.904118416612733
0.34769990710786286,-0.09678501081982925
-0.49143716571414664,-0.22936350261843774
5.048861459493013,4.730280482196768
5.825508028844679,5.047262936987076
-0.9297302342289013,0.13780286510838646
0.14620451650332877,-1.3717690867158427
-0.6435969639636622,1.0849540835122775
6.442523547417391,6.228738589710243
5.8943654270518975,4.585900027814919
4.62864919667263,4.596927231548724
4.823202294024788,4.126551772624605
0.6407814823914518,0.23012577676177912
4.670273186067174,5.162434956150346
5.2326198083857145,4.476059424410413
4.38706722263067,4.032040188324965
6.008891302346281,3.9948964941743927
4.68495416996453,5.435994952643249
5.451763164709603,5.958042090272644
5.239229183044012,6.3133195874511205
5.068373268984182,4.458893151301173
3.875487575819699,5.1424245451070565
4.987040804805327,4.797938952755903
4.628819667139291,4.4449890174163595
-0.3303523060526034,0.7622654178771562
1.5007608625277278,0.4437433156226078
6.1426879127521445,3.998901035427557
1.3060421578013295,0.33168304463825127
4.921370365216419,4.845321280326744
6.375307593041472,5.02468448638021
4.825725096064649,5.680099665668049
-1.0854644017462929,0.04799408236421913
-0.3243923849687236,-0.3260108274991798
6.06618685408876,5.377237030579261
0.2529769238558897,1.0766255965261784
0.0642325435748516,-1.3912982402206249
-0.33542196649170297,-0.12996128366467197
4.351148669895342,4.95833225075674
5.8142146265084715,5.007163142713711
0.18028527350593504,-0.05211214103631705
5.523105523586283,5.427259185803425
-0.5927556026478834,-1.0603930572801052
4.51019214440519,5.149785937513955
0.9819560176552694,-0.9812957439545965
6.53286205325237,4.434191200251394
0.3653590959318283,0.20788927126323023
0.33126633720148135,-0.05098023885981094
